,player_id,player_name,hand,dob,ioc,height,total_matches,wins_Hard,losses_Hard,Hard(%),wins_Grass,losses_Grass,Grass(%),wins_Clay,losses_Clay,Clay(%),wins_Carpet,losses_Carpet,Carpet(%),Wins_Career,Losses_Career,Matches_Career,Wins(%)_Career,Finals_Career,Titles_Career,Wins_LastYear,Losses_LastYear,Matches_LastYear,Wins(%)_LastYear,Finals_LastYear,Titles_LastYear,Wins_LastSemester,Losses_LastSemester,Matches_LastSemester,Wins(%)_LastSemester,Finals_LastSemester,Titles_LastSemester,Wins_LastTwoWeeks,Losses_LastTwoWeeks,Matches_LastTwoWeeks,Wins(%)_LastTwoWeeks,Finals_LastTwoWeeks,Titles_LastTwoWeeks,current_elo,last_tourney_date,matches_played,peak_elo,peak_elo_date
24,200553,Alen Avidzba,R,20000224,RUS,185.0,2.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1497.6735369982061,20191014,2,1565.6631951100942,20191014
25,105692,Alessandro Bega,R,19910111,ITA,185.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1447.3907485987684,20170731,1,1500.0,N/A
26,105561,Alessandro Giannessi,L,19900530,ITA,183.0,34.0,1.0,6.0,14.29,0.0,0.0,0.0,11.0,16.0,40.74,0.0,0.0,0.0,12,22,34,35.29,0,0,1.0,3.0,4.0,25.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1435.3939760284748,20220523,34,1626.5861289647946,20110919
27,103035,Alessio Di Mauro,L,19770809,ITA,185.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,1,1,2,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1546.720810939615,20100503,2,1565.6631951100942,20100503
28,104372,Alex Bogdanovic,L,19840522,GBR,183.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1374.476264329704,20110704,2,1500.0,N/A
29,104166,Alex Bogomolov Jr,R,19830423,RUS,178.0,109.0,38.0,46.0,45.24,8.0,9.0,47.06,1.0,7.0,12.5,0.0,0.0,0.0,47,62,109,43.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1484.16063217764,20140407,109,1758.6374457126149,20120109
30,106109,Alex Bolt,L,19930105,AUS,185.0,39.0,11.0,20.0,35.48,2.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,13,26,39,33.33,0,0,3.0,7.0,10.0,30.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1547.7670630474945,20220117,39,1652.6238182360437,20210628
31,200282,Alex De Minaur,R,19990217,AUS,183.0,207.0,93.0,61.0,60.39,12.0,9.0,57.14,12.0,20.0,37.5,0.0,0.0,0.0,117,90,207,56.52,11,4,31.0,28.0,59.0,52.54,1.0,1.0,17.0,12.0,29.0,58.62,0.0,0.0,3.0,3.0,6.0,50.0,0.0,0.0,1807.888015683222,20220523,207,1899.0231443076002,20200106
32,104864,Alex Kuznetsov,R,19870205,USA,183.0,22.0,4.0,11.0,26.67,1.0,5.0,16.67,0.0,1.0,0.0,0.0,0.0,0.0,5,17,22,22.73,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1335.0474708993886,20160718,22,1500.0,N/A
33,144684,Alex Molcan,L,19971201,SVK,185.0,36.0,7.0,8.0,46.67,0.0,0.0,0.0,15.0,6.0,71.43,0.0,0.0,0.0,22,14,36,61.11,3,0,22.0,12.0,34.0,64.71,3.0,0.0,15.0,9.0,24.0,62.5,2.0,0.0,5.0,2.0,7.0,71.43,1.0,0.0,1854.60010317542,20220523,36,1869.757717291097,20220516
