,player_id,player_name,hand,dob,ioc,height,total_matches,wins_Hard,losses_Hard,Hard(%),wins_Grass,losses_Grass,Grass(%),wins_Clay,losses_Clay,Clay(%),wins_Carpet,losses_Carpet,Carpet(%),Wins_Career,Losses_Career,Matches_Career,Wins(%)_Career,Finals_Career,Titles_Career,Wins_LastYear,Losses_LastYear,Matches_LastYear,Wins(%)_LastYear,Finals_LastYear,Titles_LastYear,Wins_LastSemester,Losses_LastSemester,Matches_LastSemester,Wins(%)_LastSemester,Finals_LastSemester,Titles_LastSemester,Wins_LastTwoWeeks,Losses_LastTwoWeeks,Matches_LastTwoWeeks,Wins(%)_LastTwoWeeks,Finals_LastTwoWeeks,Titles_LastTwoWeeks,current_elo,last_tourney_date,matches_played,peak_elo,peak_elo_date
225,206075,Hiroko Kuwata,R,19901218.0,JPN,173.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,6,6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1259.9682767895613,20190408,6,1500.0,N/A
226,216347,Iga Swiatek,R,20010531.0,POL,176.0,136.0,57.0,24.0,70.37,4.0,4.0,50.0,41.0,6.0,87.23,0.0,0.0,0.0,102,34,136,75.0,10,9,64.0,13.0,77.0,83.12,7.0,7.0,42.0,3.0,45.0,93.33,6.0,6.0,12.0,0.0,12.0,100.0,2.0,2.0,2184.6892698829106,20220523,136,2184.6892698829106,20220523
227,204377,Indy De Vroome,R,19960521.0,NED,173.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444.0551162167035,20160606,1,1500.0,N/A
228,214487,Ioana Minca,U,19980927.0,ROU,173.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1423.2403871902961,20160711,1,1500.0,N/A
229,213998,Ipek Oz,U,19990708.0,TUR,173.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,25.0,0.0,0.0,0.0,1,4,5,20.0,0,0,1.0,3.0,4.0,25.0,0.0,0.0,1.0,3.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1406.2718737930147,20220418,5,1500.0,N/A
230,203567,Ipek Soylu,R,19960415.0,TUR,174.0,12.0,2.0,4.0,33.33,0.0,0.0,0.0,1.0,5.0,16.67,0.0,0.0,0.0,3,9,12,25.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1399.545237063135,20170918,12,1500.0,N/A
231,213706,Irene Burillo Escorihuela,R,19970723.0,ESP,173.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,0.0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1455.5724512326958,20220516,1,1500.0,N/A
232,201593,Irina Camelia Begu,R,19900826.0,ROU,181.0,222.0,54.0,71.0,43.2,3.0,7.0,30.0,51.0,36.0,58.62,0.0,0.0,0.0,108,114,222,48.65,3,2,24.0,19.0,43.0,55.81,1.0,0.0,13.0,10.0,23.0,56.52,0.0,0.0,3.0,1.0,4.0,75.0,0.0,0.0,1728.6860020390698,20220523,222,1802.5220282254759,20160523
233,201604,Irina Falconi,R,19900504.0,USA,163.0,37.0,5.0,16.0,23.81,1.0,3.0,25.0,8.0,4.0,66.67,0.0,0.0,0.0,14,23,37,37.84,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1374.1712516394605,20180611,37,1694.5708927639123,20160523
234,202701,Irina Khromacheva,L,19950512.0,RUS,170.0,21.0,3.0,8.0,27.27,0.0,1.0,0.0,3.0,6.0,33.33,0.0,0.0,0.0,6,15,21,28.57,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1286.9031435037448,20200831,21,1619.6767429230429,20160926
